Genre1 Partner1 rating,Genre1 Partner2 rating,Genre2 Partner1 rating,Genre2 Partner2 rating,Genre3 Partner1 rating,Genre3 Partner2 rating,Compatibility (0-1)
2,1,8,1,8,1,0.5224743976013838
6,6,6,9,0,6,0.714765771378361
0,2,6,0,2,1,0.794165384758547
6,6,4,3,5,4,0.96644491668235
4,9,8,8,4,9,0.698116325372069
4,5,5,7,5,3,0.9251952591232229
9,3,6,3,9,2,0.47760322243850983
4,1,2,6,7,3,0.7199135773087735
6,8,4,8,7,5,0.8287878693456023
1,6,3,7,7,5,0.7312704438880925
0,5,0,6,0,5,0.48716863734719107
9,0,2,6,5,5,0.4586757085542927
1,2,1,4,4,0,0.8274531575372601
0,8,6,8,5,0,0.4464385525250959
1,5,9,6,2,4,0.8189441451378271
8,6,4,5,5,3,0.9185311700646969
1,9,4,1,5,3,0.5125536581827321
5,0,6,7,0,8,0.46446567298070235
5,6,9,1,2,8,0.4446856607553028
0,0,4,2,0,9,0.5020585131310361
1,3,9,7,6,8,0.9465066551130263
4,2,1,0,8,7,0.971593109786136
4,9,7,4,3,0,0.7339178725775459
0,9,3,2,2,7,0.43341148922552836
9,4,0,6,5,7,0.6708956830314754
1,0,2,4,5,2,0.9165926496907505
7,6,4,2,1,4,0.9063555596967239
2,8,2,2,5,0,0.6273445730889287
1,0,4,8,1,7,0.7206709484772591
2,9,2,4,7,2,0.5825309235373043
5,2,0,4,3,6,0.7891735546380334
9,4,5,2,4,1,0.7368560511400256
3,1,0,3,0,4,0.8695937439233423
5,7,5,0,9,7,0.8176299384218904
5,5,9,0,6,5,0.4856505177189365
3,0,2,9,4,1,0.6345022115403528
2,1,0,2,7,9,0.9487630952516216
6,8,1,4,4,1,0.8752776023565636
3,7,7,4,0,8,0.49181473715739643
8,6,8,9,1,5,0.8144088906229427
4,0,0,5,8,9,0.661300361326705
8,7,4,4,2,0,0.975890357643175
7,7,4,5,0,1,0.987284018248712
8,1,9,8,4,7,0.6765848064890034
3,7,6,0,4,3,0.6837456749621674
2,5,8,9,8,0,0.6006451619907796
5,3,3,7,9,5,0.8086861063941467
1,8,9,6,5,0,0.5069366492008133
8,5,4,9,3,0,0.7497918221878572
6,1,3,5,0,8,0.4557959204773498
4,9,7,0,6,8,0.5019105136678247
2,9,2,6,9,1,0.35121110972907393
2,7,5,9,1,0,0.7124580134316356
2,3,9,3,9,0,0.3207211775838486
2,2,5,6,0,2,0.9597375642919994
0,9,6,1,6,1,0.3679512642121441
4,9,5,2,2,4,0.7584070436106547
1,3,9,4,4,8,0.730788698843841
1,9,3,5,5,0,0.43760638568048205
8,1,7,3,3,6,0.5430262051536907
0,9,9,1,5,9,0.26960743241774876
0,9,6,4,3,2,0.5142336440883285
4,3,3,6,4,1,0.8440417193569832
4,9,8,7,6,7,0.8600777039735551
1,2,6,5,2,2,0.9822095865059001
6,0,4,6,2,7,0.661056750972442
4,0,2,7,9,9,0.7593031225215414
7,9,4,7,5,4,0.8780347325115041
4,2,3,0,1,7,0.6618581731939238
9,1,4,1,5,1,0.48047385487992605
5,5,4,5,7,7,0.99276622476692
9,1,8,8,9,7,0.5736273427487197
2,2,4,4,7,9,0.9634927758023749
3,5,1,1,0,8,0.5823026978197554
5,9,0,1,7,9,0.8519480263038021
1,0,8,2,0,0,0.7871858438042633
4,0,7,5,0,7,0.6090525217716891
0,6,3,1,9,9,0.7399420810844229
7,7,5,5,4,8,0.8770980334981114
0,5,4,6,4,5,0.7733723449766331
3,9,4,3,4,6,0.6940012288439826
3,3,5,2,0,3,0.8770637560036653
0,8,8,0,8,6,0.28216429435549867
3,8,2,0,6,4,0.8208460329794474
9,4,5,4,2,5,0.768239776833458
9,9,4,6,7,7,0.9877807497339591
4,5,1,9,0,5,0.47512647675639186
9,4,8,6,6,9,0.7450124358959144
3,9,1,3,5,8,0.737719889729952
9,2,9,1,0,0,0.38283682816080145
3,0,9,9,3,6,0.8845545629190995
3,2,3,4,3,2,0.9906621555064888
8,9,3,6,6,0,0.7165877897363548
0,1,2,6,0,8,0.49514566974313456
9,8,8,3,4,8,0.7292343618619405
0,4,9,2,4,3,0.5609500303500519
6,4,8,2,2,2,0.7122113844434937
3,0,3,8,8,3,0.6298840012938025
3,8,1,0,4,9,0.729842889919179
6,5,3,8,6,1,0.6788328157675566
3,5,1,9,6,2,0.576435161371866
9,9,8,9,3,5,0.9852538438683534
3,2,9,8,2,0,0.9430612077044573
7,6,5,8,3,9,0.6860536602588341
8,6,0,9,2,7,0.36961030494922537
5,2,2,1,0,0,0.9271460168961871
0,2,1,7,6,8,0.7233790126207551
5,2,9,1,1,8,0.3522221254898567
6,6,0,6,3,6,0.742616474272252
0,4,7,0,8,6,0.5934219524762786
8,5,9,9,4,2,0.9295187929899693
6,4,8,7,2,3,0.9594768348896179
7,5,5,8,4,7,0.7891896072051275
9,1,1,6,0,2,0.4541793948325467
6,6,5,9,6,1,0.7401799872221471
4,3,9,8,7,4,0.9233093434851054
0,0,0,5,4,9,0.6272618219911285
6,7,2,0,6,3,0.9159772372329504
5,0,4,8,3,4,0.7507669779625268
1,0,8,4,6,0,0.7254779119576059
0,5,0,4,8,7,0.7117160971782402
9,4,4,1,9,3,0.5651161797314154
0,2,8,4,7,9,0.8524237262378924
4,3,8,5,3,9,0.7826757394585112
0,4,2,3,1,4,0.8319057277617182
1,3,3,9,8,6,0.7061424544231565
1,1,2,9,6,2,0.561673286628997
9,8,9,0,9,0,0.18250120768341652
6,5,6,8,1,9,0.5701805430510193
1,8,9,7,1,8,0.4687571472622612
6,9,6,7,1,2,0.948326521468981
9,0,5,3,7,4,0.5057596774098679
3,2,7,8,5,1,0.8860119354121518
4,0,5,3,8,2,0.7135238859016857
4,7,7,6,5,0,0.8024276863906737
2,6,1,5,2,0,0.8025964105372073
8,0,8,2,9,2,0.25751100529347
7,5,3,3,9,4,0.8009429776964011
5,5,3,8,7,0,0.6268711009883051
7,4,7,1,0,0,0.7127665514514887
0,8,9,0,8,1,0.14942194758275162
2,4,1,2,3,8,0.7960946867559896
6,1,9,8,1,6,0.67009943995522
3,8,7,8,7,2,0.7172337049413845
2,2,4,0,3,2,0.9247106765972607
5,8,7,2,7,0,0.5125517089736508
1,7,7,1,9,7,0.5795258406998215
6,7,5,8,6,4,0.8955687181903565
5,2,0,8,4,7,0.52652727695472
4,2,0,7,4,8,0.6132718464251877
3,5,9,1,5,6,0.5650814488574576
7,6,3,6,9,5,0.8519610021351397
5,4,7,5,2,0,0.9148337609167504
6,2,7,4,6,2,0.782655072364602
3,1,9,7,0,4,0.8209822683288858
0,5,1,0,1,5,0.7800115419851066
2,5,1,0,0,0,0.9491177552277563
9,8,8,0,6,4,0.571712365983237
1,2,8,0,9,5,0.5024632555335461
2,8,4,9,8,1,0.3994769200175605
8,2,2,6,7,0,0.45183182780570097
5,0,5,7,2,1,0.741817530226747
1,8,4,9,3,0,0.4961449496313324
5,4,7,1,0,3,0.684480165339376
2,1,8,8,5,7,0.9861918830283047
7,5,4,3,5,7,0.9518857040231704
7,1,3,9,5,1,0.4984961249458859
5,9,5,9,6,8,0.7718778871311951
9,6,6,5,9,4,0.8263471522599448
8,1,5,8,8,6,0.6950979608345247
0,7,7,5,2,8,0.5098651886703163
2,4,6,3,5,8,0.9068562305782665
3,3,2,0,8,9,0.9625461655103686
6,0,3,9,8,7,0.5046047156771433
3,1,3,6,3,5,0.880144092447625
9,0,7,7,1,5,0.42392020582637
0,7,5,0,3,6,0.5135930550177459
1,4,8,3,9,7,0.7442662068258844
3,7,2,8,4,7,0.6523266805449879
5,8,2,1,1,4,0.8795858458266553
5,8,3,8,4,4,0.8101987380785618
5,9,9,5,9,6,0.7293547707201224
8,4,6,7,6,4,0.869059156768549
4,1,2,7,0,5,0.7054223978953349
2,5,7,8,2,2,0.9380990435055857
4,6,8,4,2,5,0.8022150486234141
6,1,4,0,1,8,0.5130957151713719
7,6,1,0,3,1,0.9654971031464686
5,4,0,8,1,1,0.6314064054467965
3,6,7,3,1,0,0.8318204745805886
7,7,4,7,6,8,0.8985499782010186
5,3,0,3,4,9,0.8242760811496971
5,0,6,7,3,2,0.8346295775725209
5,8,2,1,4,0,0.8517118531666144
7,7,5,0,4,7,0.7300631379010123
3,4,7,3,1,0,0.8697095496871983
8,8,3,2,9,6,0.9427727437653735
4,4,0,0,7,4,0.9386308185297934
5,5,8,9,1,7,0.7727031358028701
2,4,5,6,6,1,0.8413010559021507
3,0,0,4,3,6,0.8035447279811643
3,3,0,9,0,9,0.22210991921508502
2,6,0,6,3,0,0.5992060524921549
5,2,7,7,5,4,0.9509072167552052
3,9,3,1,1,8,0.5125508227867324
3,5,2,8,3,1,0.6789596600944282
3,8,9,9,0,8,0.49997177404652554
6,8,9,7,9,9,0.9497348694443033
8,6,3,0,0,6,0.7446838106011847
5,8,4,9,9,2,0.5199801730131702
9,2,2,3,3,4,0.6903569899258725
7,2,2,1,4,8,0.7481321275700226
1,4,5,5,8,4,0.8804679712424291
2,0,2,9,8,2,0.46015634685274415
7,2,1,6,9,4,0.5659015053829973
8,3,4,6,6,9,0.769089218579133
6,0,9,6,9,2,0.5185326367739711
8,9,0,4,0,1,0.8817578419753724
5,1,6,2,8,7,0.8170577106530894
3,7,7,1,9,5,0.6260641723940905
1,5,6,2,2,5,0.7796463925659378
4,6,8,4,3,7,0.7005958592049939
0,0,7,7,2,5,0.9646543301364865
6,4,4,1,5,8,0.86965881046823
9,6,4,4,5,9,0.8572548091481348
2,5,9,4,1,2,0.7360612417106891
5,3,0,4,4,5,0.8429750705822171
6,5,0,8,3,1,0.5762241683634426
3,3,9,7,5,4,0.9843926273636165
4,6,9,5,8,0,0.4772884897564779
5,0,2,5,1,2,0.7946174262213743
8,4,1,2,8,2,0.7284106317379623
7,7,6,3,6,0,0.7384442917080346
4,4,4,1,9,2,0.5852803050429504
0,0,0,9,5,4,0.5290164914516228
3,8,6,0,1,4,0.6013259563100819
5,5,3,5,5,7,0.9275336157872662
5,3,9,8,9,6,0.8970242201115779
9,1,9,6,9,5,0.4751281094197078
7,8,0,5,4,7,0.781060089389692
7,8,2,9,9,7,0.6739270691226158
7,2,6,4,5,6,0.8601564851974871
1,2,5,8,1,2,0.9076047359152175
0,3,8,9,9,4,0.7508739145761741
0,9,3,9,7,1,0.29489412288072014
4,4,6,2,6,3,0.867539484212956
1,3,0,5,4,6,0.8093485379226845
2,4,7,7,7,2,0.8386715848169607
9,3,9,0,3,3,0.3916419776423511
1,2,3,0,2,6,0.8248789788551137
6,9,3,8,7,5,0.7415768171205374
6,8,8,5,2,8,0.7130708568871693
4,2,0,6,4,5,0.7261488207632183
8,1,2,0,7,6,0.6816743769171606
5,7,1,4,0,2,0.9165726028401853
9,9,6,1,7,3,0.7736084359359012
1,7,1,3,7,0,0.44862156565821854
7,2,5,1,8,1,0.4232657374370187
5,3,6,9,4,8,0.8077660903291418
8,9,5,0,5,1,0.7253308499758903
8,1,2,5,4,6,0.6781069632541162
5,5,1,5,6,4,0.8163608245050987
9,8,0,2,6,7,0.9413788957662729
3,1,7,4,3,6,0.863852472593307
5,4,0,7,3,6,0.6821057230113178
9,9,6,4,6,8,0.9554416000247058
6,5,2,4,2,1,0.9697440430087404
1,1,9,2,8,6,0.6591418846508506
4,0,7,5,2,7,0.7285917850106977
9,9,9,9,7,0,0.7435501873468312
6,5,0,5,0,9,0.4396224644719076
2,9,1,8,1,6,0.3798446235864137
5,7,2,2,7,3,0.8657696121805786
8,0,3,6,8,5,0.6086926408250503
4,3,5,3,1,1,0.9796226856721841
2,8,0,3,1,0,0.7393980552515197
1,9,0,3,3,0,0.5650733382997732
9,6,5,9,2,7,0.7054483554538051
0,7,5,6,9,6,0.6513229556857767
5,1,4,6,9,0,0.44969411677872567
8,0,5,7,8,9,0.5966168391326093
1,2,5,1,5,5,0.9105607949278615
5,7,5,7,3,3,0.960530119125774
1,1,6,0,0,5,0.6675585219495666
0,3,1,6,6,7,0.7855638498010283
7,3,8,4,4,5,0.8008661705334739
8,3,0,1,2,2,0.793111955905664
6,0,4,6,6,7,0.80167795958394
0,8,9,6,5,1,0.5265718704297563
6,4,3,0,3,7,0.8586841055577963
0,6,5,2,1,2,0.7524751693245498
4,1,9,2,4,4,0.6714880818751973
4,9,8,2,2,9,0.36445724682527697
6,9,4,6,2,3,0.9223420976059749
1,4,4,2,8,0,0.5734075144958235
6,2,2,3,5,0,0.6992282435761965
1,3,3,5,0,0,0.9501495855337112
7,3,0,8,2,9,0.31792384665624823
8,6,1,8,2,6,0.5918344888436189
1,9,1,7,5,0,0.3832101324623757
3,0,8,7,0,8,0.6071421292703675
7,4,2,2,9,3,0.6853024525357039
7,7,0,9,2,0,0.5811500877599554
9,0,6,0,7,3,0.32908884338606026
9,2,5,6,0,5,0.5780688344894113
8,4,9,8,8,6,0.8374164738070783
0,4,9,2,4,1,0.561775472922421
0,9,6,7,5,5,0.5680232087761399
7,6,7,3,3,7,0.7890877666937122
5,5,6,0,9,1,0.429372237368263
3,8,8,5,2,4,0.7776774562047996
4,9,7,8,3,5,0.7966627839186959
0,2,4,2,3,5,0.8784773082442998
3,8,0,5,6,3,0.5834523610349025
5,3,5,4,7,3,0.8794770770780631
6,6,3,5,9,3,0.7233068129463073
0,2,1,5,9,4,0.7103704083030886
5,4,8,0,1,3,0.5778093567536505
7,1,0,9,3,6,0.3462398721630683
1,7,0,7,4,7,0.42953290205585765
9,9,9,5,4,4,0.9118933909482915
1,2,0,6,4,2,0.7907709420060437
5,8,6,3,2,4,0.8485056131890528
5,1,7,9,4,9,0.761881366518272
5,8,5,7,8,1,0.6239197620679341
5,2,1,0,7,5,0.8974458152261561
1,6,2,4,9,9,0.8728069876132631
8,5,5,0,1,7,0.5932667242289504
6,3,3,7,7,7,0.9048636428707012
8,6,2,9,0,1,0.6805914114753545
8,3,2,0,5,3,0.8237236728708174
8,9,7,6,4,3,0.9758420711596243
0,2,8,9,5,6,0.9341808292569616
0,3,8,1,5,9,0.4991966205292413
1,5,2,4,8,2,0.5909873062285116
0,0,0,3,5,4,0.9144014044971422
5,4,8,8,4,4,0.9883720325681327
4,4,3,3,6,2,0.896664189353932
6,2,9,7,0,6,0.6517217450355126
2,7,2,9,2,2,0.5900292239180528
9,6,3,9,3,9,0.5454114858091939
5,8,6,1,9,5,0.7022531398522667
3,1,9,1,5,0,0.500549178997257
1,2,2,1,0,3,0.9083554259460511
3,4,4,2,8,8,0.9616799336860486
5,9,4,4,3,0,0.8287075377569322
6,1,3,5,7,2,0.7363278034346306
2,4,5,7,0,2,0.9330965595807416
5,5,6,3,5,3,0.9239454422577223
1,1,7,2,7,4,0.7581116030480574
5,9,7,1,3,2,0.733763284217888
3,1,0,2,9,5,0.878234055634201
2,4,0,4,5,0,0.7524134920978758
5,0,0,8,0,2,0.486918223355582
4,4,6,5,1,5,0.882216122773043
3,7,1,8,2,5,0.5562880132221278
4,4,9,5,2,6,0.7869157999429345
7,8,7,5,8,5,0.9289624309006103
8,3,2,4,6,7,0.8197245280412183
9,2,2,0,4,8,0.6189792030862897
5,1,0,2,7,1,0.6359983953433609
2,2,7,4,2,6,0.8671595908457786
7,4,4,4,2,7,0.8004620998136083
7,9,9,2,6,8,0.609696357748218
3,5,8,9,6,3,0.9343434871313279
1,1,4,0,9,5,0.8188495168465523
9,2,8,9,2,8,0.5471966241116918
2,3,3,2,0,0,0.9816806676137617
5,4,4,8,6,0,0.663046731513471
9,9,7,7,8,5,0.9252980317927169
6,0,9,9,4,5,0.7945650476194
0,5,3,0,5,9,0.6125459217121266
7,4,2,5,9,9,0.9209185356733582
2,4,5,1,7,9,0.8300546644955346
5,3,3,7,2,4,0.8861163895346812
0,5,4,8,0,4,0.6326767519430314
2,1,0,5,0,3,0.7958047442086416
2,2,0,7,0,8,0.4600693420809523
6,8,1,6,2,5,0.732478820588111
0,5,6,2,6,2,0.6317274589664297
6,1,5,5,8,8,0.8697125769720495
1,1,0,2,1,1,0.9671047402631927
4,9,5,0,7,0,0.4641033277283229
0,7,9,1,3,6,0.3279388628837967
4,5,1,0,0,5,0.8364965102854124
1,3,2,3,8,5,0.9016265589892426
7,6,9,5,4,5,0.8608424213590453
1,1,8,3,3,3,0.8338249662105747
1,0,5,7,3,7,0.8892322298112556
6,2,3,5,2,0,0.8574321413606464
3,6,8,7,1,4,0.8706750085909073
9,2,4,0,4,9,0.498692791199171
8,2,0,2,7,0,0.5124089750579394
5,7,8,2,4,6,0.7246090073424251
4,7,6,2,7,6,0.7776337043882321
7,9,5,4,3,6,0.9322440326764762
4,1,1,2,7,6,0.9579225100851305
9,0,3,7,8,0,0.19992635025617247
9,6,9,0,6,9,0.43742924635815067
1,5,8,6,0,2,0.8098773084807565
0,2,6,8,2,2,0.9203414091050558
0,8,1,0,9,1,0.33684791166347844
3,4,0,4,4,5,0.8481040776541557
6,0,4,5,2,3,0.7712933643921888
0,1,4,7,5,3,0.8939532368374207
2,4,8,2,6,9,0.7207938024518764
6,1,9,4,2,7,0.5436982952822976
7,8,4,6,5,6,0.9546198947245854
8,0,2,1,0,5,0.41803162486988593
0,8,2,9,4,7,0.398021006374672
3,5,6,1,0,4,0.7762450321515475
3,7,1,4,9,8,0.8570304667046333
7,1,7,5,3,2,0.7193627522389924
3,9,3,3,4,4,0.8116418527844711
1,3,6,8,1,2,0.9345122061385972
8,6,6,9,0,6,0.6625099837228065
6,2,4,6,5,4,0.9040267808733873
6,7,4,4,2,0,0.9756879620194502
4,9,9,2,1,4,0.5649145095054345
4,0,3,4,8,8,0.9182743381669483
3,8,7,9,3,2,0.773285282799694
3,9,0,7,8,0,0.26580812354778255
0,4,6,7,2,0,0.8634720753397258
8,5,4,4,8,1,0.5914802296051107
2,8,6,4,4,3,0.7968459085295745
3,2,6,9,9,0,0.5090529263347278
4,0,8,9,5,9,0.735002964976277
2,6,5,1,8,5,0.7354000131467495
5,8,3,8,9,7,0.7261064769117318
5,7,5,8,3,7,0.8149133224612388
5,9,2,7,5,8,0.7301445820966043
2,7,2,1,3,0,0.8029979065467489
6,9,8,3,5,8,0.7143997276517805
5,6,0,8,8,7,0.6438526121361389
1,5,8,6,9,4,0.6694268652573372
6,8,8,6,7,7,0.9593833022058657
9,5,0,5,3,8,0.5968699225637829
0,2,2,5,3,7,0.8495473687989279
0,5,6,4,6,7,0.8271395789451003
6,8,0,0,9,9,0.9668766415005924
0,3,7,9,3,1,0.8937411213222923
4,5,5,9,0,4,0.7968790668028694
5,9,4,9,7,0,0.5032096332448498
8,9,1,9,8,2,0.3907752503546266
4,0,5,5,9,5,0.7784698005836026
4,8,8,4,8,0,0.4851631196886889
1,9,9,5,4,4,0.530938731051791
6,1,6,8,8,5,0.7703866839847622
4,6,7,4,8,5,0.8898112712583072
5,4,7,8,7,2,0.8102403929187963
8,0,1,3,8,1,0.38411416058220454
1,7,6,6,4,4,0.7920482934814017
8,1,0,6,8,4,0.4395689939034265
2,7,3,8,0,3,0.5683090679185693
5,3,4,8,1,4,0.8213270021829856
4,1,6,1,8,4,0.7505174710189007
2,8,0,3,0,7,0.4340610656404749
2,9,4,1,8,9,0.6381995540093744
7,1,7,3,5,6,0.6750801619030792
3,6,1,2,0,4,0.7987150439675953
9,1,6,4,1,3,0.6373895495659765
8,8,2,3,4,5,0.9787663858064903
0,5,0,3,2,2,0.786435789110603
5,6,4,9,8,4,0.7162647640037874
1,9,6,6,1,1,0.5853006546741307
6,7,6,7,4,5,0.9848266984769815
6,1,6,4,0,2,0.7979225736114536
2,4,9,4,0,2,0.8463052991689198
1,6,0,2,8,5,0.7798377097853548
7,4,1,3,8,2,0.6938138099430126
1,3,8,1,1,2,0.6872095409681304
0,1,4,8,3,6,0.8746585684748702
7,8,2,4,7,1,0.7259609435114701
5,0,0,0,2,5,0.7664786449567548
7,4,6,7,6,3,0.9020361719506267
6,3,8,4,4,2,0.8592927013162798
9,3,4,4,1,0,0.74115968946674
7,7,2,6,6,4,0.8831988860473626
2,2,4,1,0,8,0.6227905824891022
0,0,4,3,2,6,0.8810515947883097
2,5,4,1,7,2,0.7808160112010707
1,5,2,1,3,8,0.7236099807980693
7,8,5,1,2,1,0.9210876682524951
0,1,3,2,6,1,0.8405037603423304
6,3,5,6,2,4,0.9094214604981239
8,2,5,3,4,4,0.7550949168810256
3,0,0,4,1,4,0.8004951051775633
4,8,6,9,8,4,0.7174188828386526
4,5,1,3,6,7,0.9711318465498252
5,9,5,8,7,8,0.8218540387449402
4,1,3,9,1,0,0.6677943955154371
5,8,0,4,3,8,0.7328878752146035
3,9,2,1,0,2,0.7630016719818974
4,0,0,9,6,1,0.40584262493333656
1,6,4,3,3,2,0.8519969972380398
0,5,8,1,7,1,0.4138841099818888
7,9,6,3,2,5,0.8837182225647552
7,1,2,5,9,2,0.49588900211733433
3,3,4,5,8,6,0.9656984786213482
1,1,0,3,4,0,0.7874166263542806
4,2,1,7,0,0,0.7712343794727309
7,3,5,5,5,0,0.7978102238321452
4,2,6,3,9,3,0.6471205964704758
5,5,8,1,7,7,0.6342086290320698
4,1,2,2,2,1,0.9219175629583714
1,4,6,9,2,4,0.8343880631656263
0,3,0,7,5,6,0.6707567133216054
4,0,2,4,3,6,0.7873540282143064
5,9,0,4,6,8,0.8190698399987951
9,4,7,3,6,3,0.6942225931857302
3,0,7,6,9,3,0.7436569270288717
7,4,1,1,7,8,0.9137539615911191
6,9,9,2,5,3,0.5793145739909982
6,6,1,2,0,9,0.5359844787325839
2,1,1,5,8,9,0.9060645692102687
4,7,8,9,4,0,0.8475547906827835
1,5,5,6,3,5,0.8912322467143645
4,3,4,2,4,1,0.9005482505335055
9,7,7,5,4,7,0.8704051240313132
7,4,4,5,5,2,0.878891719852325
4,3,2,4,6,2,0.8891798016898375
1,0,9,7,9,7,0.9451932676067918
3,8,6,3,4,2,0.7477526421643156
8,7,0,3,6,1,0.7673743090974161
3,2,3,4,4,4,0.9841677034057901
0,1,1,4,4,3,0.9078208661709615
9,7,6,1,3,5,0.7629528808807194
0,7,2,8,3,9,0.3686312631938751
8,8,9,2,6,2,0.5564117674856718
7,8,4,6,2,2,0.9725827967346794
3,5,5,8,9,6,0.87932186534505
5,3,9,0,0,2,0.5072960325707496
0,3,9,9,8,9,0.9406994676334061
0,3,1,0,8,7,0.915870367672025
8,0,7,0,1,0,0.39849327592719214
3,5,1,0,5,7,0.959296780402951
6,7,4,7,1,7,0.751849929350507
1,5,6,3,9,7,0.80754074511153
4,3,5,7,6,8,0.9370137483491874
1,3,6,9,9,9,0.927136213944526
5,1,0,4,1,0,0.823124951892455
4,4,5,7,5,6,0.9657079913488861
0,4,8,2,4,6,0.6589933963613751
9,4,3,4,7,0,0.5976312882875975
4,2,3,5,7,4,0.8734676466120054
3,7,3,2,9,5,0.8037533853747302
0,6,9,2,4,7,0.5037500867861107
4,9,2,9,1,9,0.336002673371969
0,6,5,2,7,3,0.6332623555536502
3,0,3,8,8,8,0.8177211048265786
0,6,5,9,2,3,0.7299630095176041
2,9,8,9,7,4,0.6499312033847667
0,0,7,6,3,2,0.9850308895808232
4,8,6,0,2,4,0.5973709483724895
9,6,3,9,2,4,0.7204615523487254
3,1,4,6,5,3,0.9175327381685805
4,9,6,0,3,0,0.6257528348970162
1,9,3,2,5,3,0.5308295106779133
5,8,7,2,5,5,0.746555815815881
6,7,2,3,3,4,0.9850454949242128
3,4,0,8,5,2,0.5416387508552319
1,7,7,8,3,9,0.5674592787012261
1,9,4,5,4,1,0.5682481657052315
0,9,6,8,2,8,0.35270325110071826
6,3,9,6,0,0,0.8703977536129972
2,3,5,3,8,4,0.8113568326049284
4,4,6,9,9,7,0.9266147370130873
5,0,4,9,0,8,0.37693046707673583
4,8,7,6,0,5,0.7217027131581788
2,4,7,8,6,8,0.9448823298235876
5,8,0,9,0,6,0.34414630438832905
4,2,0,6,6,2,0.6703590483688803
6,8,4,6,2,7,0.8365893411099166
8,5,4,2,8,7,0.8713656573025312
4,0,1,3,7,4,0.7946979453953883
6,3,8,0,8,6,0.553538393731758
9,5,6,1,0,4,0.6536005290935962
7,5,2,5,4,5,0.88988854506992
0,9,4,7,9,1,0.22033430460116452
5,1,2,7,1,0,0.7792838304960837
4,3,5,7,3,3,0.985137616247804
5,5,8,3,3,4,0.8376917319874507
1,9,5,6,8,0,0.3828415613704492
4,8,9,3,0,5,0.5422347730941385
7,0,8,0,7,9,0.37618922876739525
1,2,2,2,9,6,0.9073532842367245
6,2,3,9,4,3,0.6320491014007087
4,3,0,1,7,2,0.8338229436293401
3,6,2,8,5,6,0.7208116877596815
6,8,1,4,8,4,0.8339673888833515
1,4,7,0,5,2,0.5873663583910351
0,2,8,2,4,2,0.7449758951178013
3,4,4,4,3,3,0.9963301584868913
3,6,1,1,8,3,0.7677139936406004
6,2,4,8,4,8,0.6643652488757922
2,4,0,1,4,5,0.9591271551444168
0,8,0,1,3,8,0.5289241998058518
6,9,7,4,2,5,0.7960416686874321
3,0,8,0,9,3,0.4110967900780149
6,6,2,4,4,1,0.9101216664826134
3,4,5,1,3,6,0.7862573572717443
6,5,1,6,7,4,0.7368347053293127
3,5,6,8,5,2,0.9063935852386275
6,3,8,4,1,5,0.7382939994810895
6,5,2,5,0,9,0.47612832349714007
9,4,4,4,9,4,0.6228355856506715
0,1,5,9,0,7,0.5985478868698433
3,5,7,6,1,2,0.9579014087782316
0,6,1,9,4,5,0.4122430263031149
5,7,7,9,4,7,0.8721738650769744
8,9,2,4,2,6,0.8913000335033734
8,4,4,4,3,7,0.7420886837860927
1,4,5,0,5,7,0.7474970072524845
3,5,5,1,1,0,0.8852635444172009
6,5,6,1,9,9,0.8468038163282041
1,2,6,5,1,0,0.9897246661725009
0,9,8,3,8,3,0.35671927551413135
0,1,2,6,4,7,0.7543834819371376
6,9,5,2,4,8,0.761507098542485
0,7,0,0,7,8,0.7103712007438842
9,3,1,3,2,1,0.7048226774139041
1,8,9,6,7,9,0.6481533450202193
1,0,9,0,7,9,0.5203385092574729
8,0,0,9,6,1,0.214879863390604
1,7,0,6,7,5,0.5650485891642214
5,3,9,1,5,5,0.6426016666784446
6,7,7,5,9,3,0.7312342329289038
9,9,7,6,9,9,0.9903920002384019
2,0,7,7,3,8,0.8308156936307475
8,0,9,6,3,9,0.37477162004032255
9,3,4,4,2,4,0.7485191586750465
4,9,8,1,2,7,0.4390584171418608
5,3,4,1,2,4,0.8666456958080297
5,2,9,3,5,9,0.6512724100569116
1,0,5,3,9,2,0.689310938804949
1,0,3,8,8,8,0.8700919901334084
6,8,0,7,2,9,0.4099278890806204
7,3,4,9,9,1,0.40099466656195676
5,6,6,0,6,8,0.7761751980641315
2,4,6,6,3,2,0.9606027371345612
1,6,8,3,7,9,0.6759674987168817
7,1,9,6,1,0,0.6536295042134648
2,7,2,9,1,5,0.46994071295150963
8,0,3,3,4,0,0.49893639435481396
5,1,0,9,3,4,0.44817355264313274
3,5,1,6,8,3,0.694819902569868
3,5,9,1,9,3,0.471776381012946
8,0,2,8,8,9,0.45231105817413014
4,7,2,7,0,0,0.7670132401386409
3,1,9,6,4,9,0.7446089869401383
0,3,9,8,2,5,0.859072221560075
7,6,7,9,3,1,0.9579219474053325
0,1,8,2,0,9,0.318939840312199
0,1,1,3,9,8,0.9623566695195732
6,1,4,6,4,3,0.857539992361361
7,4,3,9,2,9,0.43584766806715813
6,8,0,1,7,4,0.9002855072160098
8,0,8,4,1,5,0.47957827180349355
5,3,6,1,8,5,0.7772602272801501
5,3,1,5,7,6,0.9003048338716058
8,5,0,4,0,3,0.7698337036086981
4,2,1,6,2,8,0.5658327484055721
8,8,0,0,4,0,0.9333819527175835
7,1,7,6,2,2,0.8050189130345756
0,5,4,6,2,4,0.8322388250099017
5,9,5,4,3,0,0.8146377207895874
